사업자등록번호,산업분류코드,평균근속기간,고용전망점수
3018621260,26410.0,,95.83333333333333
3018621300,42131.0,,89.5
3018621386,63910.0,,88.41666666666667
3018621391,42600.0,,89.5
3018621483,41220.0,,89.5
3018621635,41229.0,,89.5
3018621881,47919.0,,88.0
3018622008,41226.0,,89.5
3018622110,41121.0,,89.5
3018622352,62090.0,,88.41666666666667
3018622390,41000.0,,89.5
3018622783,41225.0,,89.5
3018623064,42311.0,,89.5
3018623142,41220.0,,89.5
3018623424,62010.0,,88.41666666666667
3018624495,42411.0,,89.5
3018624549,27219.0,,95.83333333333333
3018624573,41229.0,,89.5
3018624670,42310.0,,89.5
3018625010,42311.0,,89.5
3018625344,42121.0,,89.5
3018625612,42321.0,,89.5
3018625908,62021.0,,88.41666666666667
3018626402,58190.0,,88.41666666666667
3018626547,42321.0,,89.5
3018626741,62021.0,,88.41666666666667
3018627018,42321.0,,89.5
3018627279,41000.0,,89.5
3018627298,41210.0,,89.5
3018627866,41229.0,,89.5
3018628147,42321.0,,89.5
3018628375,42201.0,,89.5
3018628531,41229.0,,89.5
3018628579,42311.0,,89.5
3018628619,42201.0,,89.5
3018629205,42204.0,,89.5
3018629374,47310.0,,88.0
3018629807,62010.0,,88.41666666666667
3018629957,42311.0,,89.5
3018630075,62021.0,,88.41666666666667
3018631055,42321.0,,89.5
3018631318,41000.0,,89.5
3018632020,42320.0,,89.5
3018632414,41229.0,,89.5
3018632525,41110.0,,89.5
3018633112,62010.0,,88.41666666666667
3018633238,58222.0,,88.41666666666667
3018633387,42321.0,,89.5
3018633562,42121.0,,89.5
3018634047,42311.0,,89.5
3018634348,62021.0,,88.41666666666667
3018634386,42311.0,,89.5
3018634746,46592.0,,88.0
3018635143,41226.0,,89.5
3018700205,42121.0,,89.5
3018701223,58222.0,,88.41666666666667
3018800478,73203.0,,95.83333333333333
3018800522,71310.0,,95.83333333333333
3018800968,58221.0,,88.41666666666667
3018801007,64201.0,,
3019272792,42492.0,,89.5
3019618269,46204.0,,88.0
3019863303,58000.0,,88.41666666666667
3020166434,26410.0,,95.83333333333333
3020186973,42600.0,,89.5
3020194885,47312.0,,88.0
3020228591,42420.0,,89.5
3020228757,42600.0,,89.5
3020235210,62021.0,,88.41666666666667
3020259056,42600.0,,89.5
3020275774,62022.0,,88.41666666666667
3020279974,41226.0,,89.5
3020292787,42412.0,,89.5
3020295445,42138.0,,89.5
3020296347,42201.0,,89.5
3020296745,42123.0,,89.5
3020325776,42600.0,,89.5
3020326998,42600.0,,89.5
3020328036,42202.0,,89.5
3020340059,42201.0,,89.5
3020353592,42600.0,,89.5
3020372847,41000.0,,89.5
3020384789,41000.0,,89.5
3020394346,47910.0,,88.0
3020433201,42600.0,,89.5
3020435456,47312.0,,88.0
3020437890,47312.0,,88.0
3020448970,47312.0,,88.0
3020462967,47312.0,,88.0
3020464683,42201.0,,89.5
3020467230,47312.0,,88.0
3020476234,47312.0,,88.0
3020480849,42412.0,,89.5
3020484923,42420.0,,89.5
3020485276,46520.0,,88.0
3020544189,42600.0,,89.5
3020547473,41111.0,,89.5
3020549199,42311.0,,89.5
3020549281,47911.0,,88.0
3020594919,42600.0,,89.5
3020598706,41000.0,,89.5
3020617205,71310.0,,95.83333333333333
3020626285,41000.0,,89.5
3020751291,10710.0,,95.83333333333333
3020751705,96110.0,,88.16666666666667
3020761858,58200.0,,88.41666666666667
3020852114,42110.0,,89.5
3021052534,41122.0,,89.5
3021053324,91136.0,,82.16666666666667
3021062804,46522.0,,88.0
3021063216,56122.0,,82.58333333333333
3021191325,56121.0,,82.58333333333333
3021301211,58200.0,,88.41666666666667
3021401071,56111.0,,82.58333333333333
3021800390,56122.0,,82.58333333333333
3022000317,62021.0,,88.41666666666667
3022100051,56111.0,,82.58333333333333
3024600087,73200.0,,95.83333333333333
3028101675,42491.0,,89.5
3028102669,42132.0,,89.5
3028102830,41220.0,,89.5
3028102897,41000.0,,89.5
3028102903,42121.0,,89.5
3028102918,41110.0,,89.5
3028102922,42121.0,,89.5
3028102956,42132.0,,89.5
3028102989,42132.0,,89.5
3028103159,42311.0,,89.5
3028103197,42121.0,,89.5
3028103315,41220.0,,89.5
3028103498,42120.0,,89.5
3028104478,42121.0,,89.5
3028104556,41200.0,,89.5
3028104575,42132.0,,89.5
3028104916,42138.0,,89.5
3028105332,42132.0,,89.5
3028105365,41110.0,,89.5
3028106331,41220.0,,89.5
3028106364,41220.0,,89.5
3028106442,41220.0,,89.5
3028106461,42131.0,,89.5
3028106501,42132.0,,89.5
3028106573,42310.0,,89.5
3028106587,41110.0,,89.5
3028106608,41220.0,,89.5
3028107887,42320.0,,89.5
3028107913,42420.0,,89.5
3028107984,42132.0,,89.5
3028107999,41110.0,,89.5
3028108004,42130.0,,89.5
3028108061,41000.0,,89.5
3028108116,42121.0,,89.5
3028108187,42130.0,,89.5
3028108381,41220.0,,89.5
3028108590,42420.0,,89.5
3028108606,41110.0,,89.5
3028108644,42130.0,,89.5
3028108659,42130.0,,89.5
3028108926,41210.0,,89.5
3028110024,42130.0,,89.5
3028110081,42130.0,,89.5
3028111417,42130.0,,89.5
3028112551,42311.0,,89.5
3028112740,42132.0,,89.5
3028112828,42132.0,,89.5
3028112963,42121.0,,89.5
3028113055,41220.0,,89.5
3028113278,42120.0,,89.5
3028113303,42132.0,,89.5
3028113467,42121.0,,89.5
3028113808,42130.0,,89.5
3028114092,41220.0,,89.5
3028114369,42132.0,,89.5
3028114466,42200.0,,89.5
3028114898,41220.0,,89.5
3028114942,42132.0,,89.5
3028115034,42132.0,,89.5
3028115126,42600.0,,89.5
3028115301,42132.0,,89.5
3028115387,42133.0,,89.5
3028115451,42132.0,,89.5
3028115465,41220.0,,89.5
3028115806,42420.0,,89.5
3028116294,41220.0,,89.5
3028116367,42132.0,,89.5
3028116412,41220.0,,89.5
3028117008,41220.0,,89.5
3028117065,42410.0,,89.5
3028118370,42132.0,,89.5
3028118536,42132.0,,89.5
3028118588,42132.0,,89.5
3028118652,42410.0,,89.5
3028118671,42132.0,,89.5
3028118841,42209.0,,89.5
3028119059,41121.0,,89.5
3028119383,41229.0,,89.5
3028119549,42121.0,,89.5
3028119874,42121.0,,89.5
3028120288,42204.0,,89.5
3028121875,42322.0,,89.5
3028122840,41229.0,,89.5
3028123325,41229.0,,89.5
3028124343,41229.0,,89.5
3028124867,42420.0,,89.5
3028125279,42121.0,,89.5
3028125380,42320.0,,89.5
3028126486,41229.0,,89.5
3028126846,41229.0,,89.5
3028126943,42132.0,,89.5
3028127525,42320.0,,89.5
3028128242,42320.0,,89.5
3028128505,42132.0,,89.5
3028128785,42132.0,,89.5
3028128989,20423.0,,95.83333333333333
3028130016,42411.0,,89.5
3028130205,41229.0,,89.5
3028130919,42132.0,,89.5
3028301704,47910.0,,88.0
3028509113,56111.0,,82.58333333333333
3028600593,62021.0,,88.41666666666667
3028600666,46522.0,,88.0
3028601044,42492.0,,89.5
3028601762,41119.0,,89.5
3028602136,42311.0,,89.5
3028700533,62021.0,,88.41666666666667
3028700630,62021.0,,88.41666666666667
3028700644,62090.0,,88.41666666666667
3028700760,63991.0,,88.41666666666667
3028701357,41229.0,,89.5
3028701565,62010.0,,88.41666666666667
3028701599,41229.0,,89.5
3028701662,41229.0,,89.5
3028701944,42311.0,,89.5
3028800637,90191.0,,82.16666666666667
3028800700,62010.0,,88.41666666666667
3028801257,46522.0,,88.0
3028801280,62021.0,,88.41666666666667
3028801295,41229.0,,89.5
3028801446,14191.0,,95.83333333333333
3028802144,59113.0,,88.41666666666667
3029701166,85500.0,,
3030107345,47312.0,,88.0
3030140193,47320.0,,88.0
3030156735,46522.0,,88.0
3030170585,42321.0,,89.5
3030178990,42320.0,,89.5
3030218290,41100.0,,89.5
3030241165,42600.0,,89.5
3030255126,42312.0,,89.5
3030272877,41000.0,,89.5
3030288078,47310.0,,88.0
3030296582,91223.0,,82.16666666666667
3030336669,42200.0,,89.5
3030399965,47310.0,,88.0
3030417749,47312.0,,88.0
3030457185,42411.0,,89.5
3030462198,42600.0,,89.5
3030464594,41111.0,,89.5
3030470460,42600.0,,89.5
3030474355,47312.0,,88.0
3030479827,41100.0,,89.5
3030497284,42201.0,,89.5
3030499598,46522.0,,88.0
3030528746,42412.0,,89.5
3030542883,42600.0,,89.5
3030544047,42600.0,,89.5
3030546929,47312.0,,88.0
3030555898,42412.0,,89.5
3030556427,42201.0,,89.5
3030568656,47312.0,,88.0
3030575370,42600.0,,89.5
3030586765,42600.0,,89.5
3030677303,42600.0,,89.5
3030680676,42130.0,,89.5
3030685633,42600.0,,89.5
3030746054,41000.0,,89.5
3030751047,42412.0,,89.5
3030754710,42400.0,,89.5
3030763295,42600.0,,89.5
3030770404,42600.0,,89.5
3030773094,42600.0,,89.5
3030795555,42600.0,,89.5
3030806990,47312.0,,88.0
3030823849,47912.0,,88.0
3030824552,47312.0,,88.0
3030826910,42132.0,,89.5
3030830035,47310.0,,88.0
3030831238,47311.0,,88.0
3030838333,41000.0,,89.5
3030840019,76300.0,,83.41666666666667
3030843355,42201.0,,89.5
3030855225,41000.0,,89.5
3030870978,47910.0,,88.0
3030872772,42201.0,,89.5
3030895251,42201.0,,89.5
3030916651,42412.0,,89.5
3030934324,42110.0,,89.5
3030936958,47312.0,,88.0
3030937447,42600.0,,89.5
3030941602,41000.0,,89.5
3030951279,47312.0,,88.0
3030956594,42600.0,,89.5
3030971144,47312.0,,88.0
3030982525,42412.0,,89.5
3030983543,41000.0,,89.5
3030985478,42412.0,,89.5
3031030509,41000.0,,89.5
3031040327,41100.0,,89.5
3031041971,42201.0,,89.5
3031042849,47312.0,,88.0
3031043815,42201.0,,89.5
3031043931,42321.0,,89.5
3031044094,41229.0,,89.5
3031054966,41000.0,,89.5
3031064936,42129.0,,89.5
3031066711,42209.0,,89.5
3031079026,47312.0,,88.0
3031089617,47312.0,,88.0
3031108019,47312.0,,88.0
3031108377,47312.0,,88.0
3031112129,26410.0,,95.83333333333333
3031121706,41000.0,,89.5
3031128956,47312.0,,88.0
3031143262,47312.0,,88.0
3031164516,42600.0,,89.5
3031166756,42600.0,,89.5
3031170866,47312.0,,88.0
3031175217,47859.0,,88.0
3031186451,41000.0,,89.5
3031187237,42600.0,,89.5
3031188051,41000.0,,89.5
3031195469,47312.0,,88.0
3031196658,41111.0,,89.5
3031230731,47312.0,,88.0
3031232141,47312.0,,88.0
3031232326,47910.0,,88.0
3031236564,47312.0,,88.0
3031240243,41111.0,,89.5
3031253374,47312.0,,88.0
3031269027,41100.0,,89.5
3031277134,47312.0,,88.0
3031283198,41000.0,,89.5
3031291679,26410.0,,95.83333333333333
3031298333,42600.0,,89.5
3031307504,47312.0,,88.0
3031307542,47312.0,,88.0
3031316191,47312.0,,88.0
3031322941,42321.0,,89.5
3031323687,41000.0,,89.5
3031326651,47312.0,,88.0
3031341439,46522.0,,88.0
3031351484,47312.0,,88.0
3031353876,58211.0,,88.41666666666667
3031355156,41000.0,,89.5
3031356999,42600.0,,89.5
3031357775,42411.0,,89.5
3031461335,56111.0,,82.58333333333333
3031461432,56100.0,,82.58333333333333
3031527372,47310.0,,88.0
3031528594,41111.0,,89.5
3031567016,47312.0,,88.0
3031636067,47312.0,,88.0
3031663545,26400.0,,95.83333333333333
3031664506,56000.0,,82.58333333333333
3031923622,42420.0,,89.5
3031993114,56111.0,,82.58333333333333
3031994146,58222.0,,88.41666666666667
3032163438,42209.0,,89.5
3032191725,47320.0,,88.0
3032195454,46520.0,,88.0
3032218226,73300.0,,95.83333333333333
3032261290,56000.0,,82.58333333333333
3032393732,41000.0,,89.5
3032465169,46592.0,,88.0
3032509806,95211.0,,88.16666666666667
3032592396,56111.0,,82.58333333333333
3032605258,41000.0,,89.5
3032710855,41000.0,,89.5
3032763842,42202.0,,89.5
3032970589,42110.0,,89.5
3033202306,41000.0,,89.5
3033500430,56111.0,,82.58333333333333
3033900438,41000.0,,89.5
3034800288,56229.0,,82.58333333333333
3035100444,42320.0,,89.5
3035800083,47911.0,,88.0
3038013008,41000.0,,89.5
3038102736,41110.0,,89.5
3038103870,42121.0,,89.5
3038105811,42492.0,,89.5
3038107288,41200.0,,89.5
3038108142,42130.0,,89.5
3038110032,42132.0,,89.5
3038110876,41220.0,,89.5
3038111540,42130.0,,89.5
3038112535,41221.0,,89.5
3038113704,42200.0,,89.5
3038113761,41220.0,,89.5
3038114213,42120.0,,89.5
3038116282,41220.0,,89.5
3038116322,41220.0,,89.5
3038116491,42130.0,,89.5
3038116695,42131.0,,89.5
3038116749,42132.0,,89.5
3038117277,41111.0,,89.5
3038117807,41220.0,,89.5
3038117831,58220.0,,88.41666666666667
3038117961,41220.0,,89.5
3038118392,42134.0,,89.5
3038119241,42130.0,,89.5
3038119353,42132.0,,89.5
3038119974,42134.0,,89.5
3038120068,41110.0,,89.5
3038120151,41220.0,,89.5
3038120165,42200.0,,89.5
3038120210,42120.0,,89.5
3038121000,42132.0,,89.5
3038121524,42130.0,,89.5
3038121918,42130.0,,89.5
3038121937,41220.0,,89.5
3038122028,42132.0,,89.5
3038122159,42130.0,,89.5
3038122163,42600.0,,89.5
3038123798,42312.0,,89.5
3038124157,46521.0,,88.0
3038124216,42311.0,,89.5
3038125267,41100.0,,89.5
3038125743,42132.0,,89.5
3038126403,41200.0,,89.5
3038126494,41220.0,,89.5
3038126631,42320.0,,89.5
3038127251,41226.0,,89.5
3038127343,42322.0,,89.5
3038127421,41120.0,,89.5
3038128401,42132.0,,89.5
3038128527,41110.0,,89.5
3038128793,41120.0,,89.5
3038128814,42120.0,,89.5
3038128871,42132.0,,89.5
3038128963,41110.0,,89.5
3038129109,41220.0,,89.5
3038130101,41200.0,,89.5
3038130227,41220.0,,89.5
3038130232,41100.0,,89.5
3038132147,42310.0,,89.5
3038132152,42320.0,,89.5
3038132832,75110.0,,83.41666666666667
3038133485,41229.0,,89.5
3038134107,42132.0,,89.5
3038135498,41100.0,,89.5
3038135580,41229.0,,89.5
3038135877,42132.0,,89.5
3038137690,42204.0,,89.5
3038139306,41100.0,,89.5
3038139835,42132.0,,89.5
3038140822,42201.0,,89.5
3038141286,41220.0,,89.5
3038141627,42121.0,,89.5
3038141855,42000.0,,89.5
3038141947,41229.0,,89.5
3038142742,42310.0,,89.5
3038143926,41000.0,,89.5
3038144153,42132.0,,89.5
3038144167,62090.0,,88.41666666666667
3038144250,42300.0,,89.5
3038144319,42130.0,,89.5
3038144605,41220.0,,89.5
3038145263,42204.0,,89.5
3038146374,42322.0,,89.5
3038147320,42311.0,,89.5
3038147408,41100.0,,89.5
3038147413,41226.0,,89.5
3038147558,42132.0,,89.5
3038147674,42320.0,,89.5
3038147728,42132.0,,89.5
3038147994,42310.0,,89.5
3038148770,42310.0,,89.5
3038149162,42132.0,,89.5
3038149804,42310.0,,89.5
3038150238,41220.0,,89.5
3038152143,41111.0,,89.5
3038153384,70110.0,,95.83333333333333
3038153521,42321.0,,89.5
3038153860,41220.0,,89.5
3038154739,41121.0,,89.5
3038155460,26400.0,,95.83333333333333
3038156154,42420.0,,89.5
3038156265,42311.0,,89.5
3038156760,42132.0,,89.5
3038158638,41224.0,,89.5
3038159689,41120.0,,89.5
3038160022,41229.0,,89.5
3038160129,41229.0,,89.5
3038160319,42322.0,,89.5
3038160717,42312.0,,89.5
3038160866,42312.0,,89.5
3038160911,41111.0,,89.5
3038161749,42600.0,,89.5
3038161773,42322.0,,89.5
3038162321,42310.0,,89.5
3038162622,42312.0,,89.5
3038164839,46522.0,,88.0
3038165008,42412.0,,89.5
3038165594,42321.0,,89.5
3038166176,42132.0,,89.5
3038166180,41224.0,,89.5
3038167078,41229.0,,89.5
3038167966,42204.0,,89.5
3038168174,42132.0,,89.5
3038168650,42132.0,,89.5
3038168738,42110.0,,89.5
3038169076,41226.0,,89.5
3038170044,41229.0,,89.5
3038170990,61291.0,,88.41666666666667
3038171140,41111.0,,89.5
3038171704,41229.0,,89.5
3038172417,42311.0,,89.5
3038172867,42201.0,,89.5
3038173551,42132.0,,89.5
3038173982,58000.0,,88.41666666666667
3038174813,42491.0,,89.5
3038175302,41229.0,,89.5
3038175961,41225.0,,89.5
3038177028,42311.0,,89.5
3038177047,42321.0,,89.5
3038177519,71531.0,,95.83333333333333
3038177616,41226.0,,89.5
3038178240,42311.0,,89.5
3038178366,42311.0,,89.5
3038178707,42311.0,,89.5
3038179666,41229.0,,89.5
3038180052,42311.0,,89.5
3038509571,29290.0,,95.83333333333333
3038601329,47919.0,,88.0
3038601649,42321.0,,89.5
3038601902,41226.0,,89.5
3038700332,41111.0,,89.5
3038700633,42412.0,,89.5
3038700730,41000.0,,89.5
3038700860,58222.0,,88.41666666666667
3038701272,42412.0,,89.5
3038701379,42321.0,,89.5
3038701646,59113.0,,88.41666666666667
3038800080,42321.0,,89.5
3038800741,62010.0,,88.41666666666667
3038800979,42321.0,,89.5
3038801361,62010.0,,88.41666666666667
3039603549,86203.0,,
3040158847,42600.0,,89.5
3040168613,42201.0,,89.5
3040176753,46590.0,,88.0
3040186722,42000.0,,89.5
3040195600,42310.0,,89.5
3040268279,68112.0,,88.41666666666667
3040274596,42411.0,,89.5
3040284527,41000.0,,89.5
3040287015,41111.0,,89.5
3040289444,42600.0,,89.5
3040397408,42412.0,,89.5
3040399541,46329.0,,88.0
3040457378,41000.0,,89.5
3040477622,47312.0,,88.0
3040480035,47312.0,,88.0
3040488816,41000.0,,89.5
3040489211,46591.0,,88.0
3040526061,61290.0,,88.41666666666667
3040533257,42600.0,,89.5
3040542362,42600.0,,89.5
3040553592,41000.0,,89.5
3040558729,45100.0,,88.0
3040571042,16102.0,,95.83333333333333
3040573870,42600.0,,89.5
3040589289,42121.0,,89.5
3040595743,58221.0,,88.41666666666667
3040597912,47310.0,,88.0
3040614219,42600.0,,89.5
3040632032,42121.0,,89.5
3040632750,42600.0,,89.5
3040633647,26410.0,,95.83333333333333
3040635214,42600.0,,89.5
3040654147,26400.0,,95.83333333333333
3040656091,26410.0,,95.83333333333333
3040657315,41120.0,,89.5
3040679342,42600.0,,89.5
3040683754,42420.0,,89.5
3040746377,41000.0,,89.5
3040766086,46332.0,,88.0
3040766427,41000.0,,89.5
3040776304,42320.0,,89.5
3040778883,46522.0,,88.0
3040780638,42310.0,,89.5
3040786200,41000.0,,89.5
3040799025,56121.0,,82.58333333333333
3040826650,41000.0,,89.5
3040833393,41000.0,,89.5
3040842209,41229.0,,89.5
3040847053,47312.0,,88.0
3040851862,42600.0,,89.5
3040858792,41226.0,,89.5
3040871418,63990.0,,88.41666666666667
3040873416,42132.0,,89.5
3040898421,42201.0,,89.5
3040898663,42132.0,,89.5
3040898800,42600.0,,89.5
3040921045,42136.0,,89.5
3040924697,47312.0,,88.0
3040932047,42600.0,,89.5
3040932315,47312.0,,88.0
3040937682,47312.0,,88.0
3040939754,47312.0,,88.0
3040947384,47312.0,,88.0
3040967930,42412.0,,89.5
3040968002,42600.0,,89.5
3040972734,42600.0,,89.5
3040979625,41000.0,,89.5
3040979703,41000.0,,89.5
3040981285,42201.0,,89.5
3040983191,47312.0,,88.0
3040993802,47312.0,,88.0
3040995815,41111.0,,89.5
3040997002,47312.0,,88.0
3041011747,47312.0,,88.0
3041013366,41000.0,,89.5
3041014690,46522.0,,88.0
3041023506,41121.0,,89.5
3041024072,47312.0,,88.0
3041028670,47312.0,,88.0
3041032816,41000.0,,89.5
3041036073,46522.0,,88.0
3041036729,58211.0,,88.41666666666667
3041037543,47312.0,,88.0
3041042158,41000.0,,89.5
3041043308,42600.0,,89.5
3041528729,21210.0,,95.83333333333333
3041531525,41000.0,,89.5
3041901859,41000.0,,89.5
3042300798,46592.0,,88.0
3042907212,55000.0,,82.58333333333333
3043660665,41229.0,,89.5
3044300608,56229.0,,82.58333333333333
3044500112,41100.0,,89.5
3045200196,46520.0,,88.0
3046800085,42201.0,,89.5
3048100352,20129.0,,95.83333333333333
3048101287,7110.0,,86.91666666666667
3048102063,42121.0,,89.5
3048102928,42321.0,,89.5
3048104611,42310.0,,89.5
3048104926,42132.0,,89.5
3048105833,42490.0,,89.5
3048106206,23232.0,,95.83333333333333
3048106225,42132.0,,89.5
3048106415,47312.0,,88.0
3048106472,41220.0,,89.5
3048106545,41220.0,,89.5
3048106623,46521.0,,88.0
3048106720,41100.0,,89.5
3048106749,41220.0,,89.5
3048106981,42130.0,,89.5
3048107092,23312.0,,95.83333333333333
3048107471,42410.0,,89.5
3048109009,41226.0,,89.5
3048109182,26410.0,,95.83333333333333
3048109260,38110.0,,84.22222222222223
3048109294,42130.0,,89.5
3048109519,41110.0,,89.5
3048109765,42121.0,,89.5
3048109799,41110.0,,89.5
3048110016,42204.0,,89.5
3048110127,42600.0,,89.5
3048110414,41110.0,,89.5
3048110452,41110.0,,89.5
3048111034,41000.0,,89.5
3048111048,41110.0,,89.5
3048111072,42136.0,,89.5
3048111145,46522.0,,88.0
3048111223,42130.0,,89.5
3048111276,41200.0,,89.5
3048111510,42310.0,,89.5
3048111539,42130.0,,89.5
3048111863,41229.0,,89.5
3048111960,42132.0,,89.5
3048111975,41121.0,,89.5
3048112125,42310.0,,89.5
3048112391,42120.0,,89.5
3048112504,41121.0,,89.5
3048112561,42121.0,,89.5
3048112974,42100.0,,89.5
3048113162,23320.0,,95.83333333333333
3048113482,23231.0,,95.83333333333333
3048113537,42130.0,,89.5
3048113541,41229.0,,89.5
3048113594,42132.0,,89.5
3048113876,42130.0,,89.5
3048113901,42132.0,,89.5
3048114822,41110.0,,89.5
3048114875,42310.0,,89.5
3048115350,42132.0,,89.5
3048115535,42499.0,,89.5
3048115743,42201.0,,89.5
3048116010,42130.0,,89.5
3048116117,46310.0,,88.0
3048116306,42201.0,,89.5
3048116311,42132.0,,89.5
3048116515,42311.0,,89.5
3048116529,42130.0,,89.5
3048117116,42310.0,,89.5
3048117585,42320.0,,89.5
3048117722,42320.0,,89.5
3048117741,42310.0,,89.5
3048117789,42132.0,,89.5
3048117815,42130.0,,89.5
3048118075,47129.0,,88.0
3048118338,75210.0,,83.41666666666667
3048118793,42132.0,,89.5
3048118885,41226.0,,89.5
3048119002,41220.0,,89.5
3048119318,41220.0,,89.5
3048119754,42201.0,,89.5
3048120057,42311.0,,89.5
3048120493,47312.0,,88.0
3048120794,47312.0,,88.0
3048120867,42200.0,,89.5
3048120907,42201.0,,89.5
3048121207,42420.0,,89.5
3048121395,42204.0,,89.5
3048121982,42411.0,,89.5
3048122579,63120.0,,88.41666666666667
3048122619,42321.0,,89.5
3048122661,42132.0,,89.5
3048122735,42411.0,,89.5
3048122792,42420.0,,89.5
3048122813,42132.0,,89.5
3048123184,41120.0,,89.5
3048124183,41110.0,,89.5
3048124349,42420.0,,89.5
3048124543,41226.0,,89.5
3048125125,41226.0,,89.5
3048125727,42110.0,,89.5
3048128947,95120.0,,88.16666666666667
3048129140,46592.0,,88.0
3048130157,17211.0,,95.83333333333333
3048130744,62010.0,,88.41666666666667
3048131480,26291.0,,95.83333333333333
3048132077,62021.0,,88.41666666666667
3048133208,28519.0,,95.83333333333333
3048133265,47912.0,,88.0
3048133377,62010.0,,88.41666666666667
3048271140,68000.0,,88.41666666666667
3048507601,47312.0,,88.0
3048600323,46510.0,,88.0
3048600997,14191.0,,95.83333333333333
3048601166,62010.0,,88.41666666666667
3048700316,62021.0,,88.41666666666667
3048700859,56194.0,,82.58333333333333
3048800249,58222.0,,88.41666666666667
3048800273,47919.0,,88.0
3048800365,62010.0,,88.41666666666667
3048800399,46522.0,,88.0
3048800652,47911.0,,88.0
3048800711,46522.0,,88.0
3048800875,46522.0,,88.0
3048801229,58211.0,,88.41666666666667
3048801476,56111.0,,82.58333333333333
3050143992,47910.0,,88.0
3050254875,47312.0,,88.0
3050287245,28301.0,,95.83333333333333
3050288564,42201.0,,89.5
3050293989,62021.0,,88.41666666666667
3050358596,33933.0,,95.83333333333333
3050379780,26420.0,,95.83333333333333
3050578086,72111.0,,95.83333333333333
3050578937,46522.0,,88.0
3050583181,47312.0,,88.0
3050642907,47910.0,,88.0
3050689805,71531.0,,95.83333333333333
3050786106,41000.0,,89.5
3050789705,71202.0,,95.83333333333333
3050795231,47312.0,,88.0
3050854668,62090.0,,88.41666666666667
3050934558,46522.0,,88.0
3050934941,62090.0,,88.41666666666667
3050947562,26410.0,,95.83333333333333
3050967118,47312.0,,88.0
3050973319,46522.0,,88.0
3050977498,42320.0,,89.5
3051033079,42320.0,,89.5
3051044260,47312.0,,88.0
3051068433,62090.0,,88.41666666666667
3051072219,62022.0,,88.41666666666667
3051179918,76310.0,,83.41666666666667
3051196580,47911.0,,88.0
3051275831,47312.0,,88.0
3051280315,46522.0,,88.0
3051339128,26410.0,,95.83333333333333
3051345601,47312.0,,88.0
3051355341,46522.0,,88.0
3051359712,47312.0,,88.0
3051362779,42320.0,,89.5
3051395800,41000.0,,89.5
3051412994,46417.0,,88.0
3051420043,56111.0,,82.58333333333333
3051447019,47312.0,,88.0
3051452069,41000.0,,89.5
3051475188,96119.0,,88.16666666666667
3051481400,62010.0,,88.41666666666667
3051482239,26410.0,,95.83333333333333
3051556169,46522.0,,88.0
3051556820,47312.0,,88.0
3051571006,46443.0,,88.0
3051759044,68111.0,,88.41666666666667
3051794226,47312.0,,88.0
3051941913,62010.0,,88.41666666666667
3051976668,62020.0,,88.41666666666667
3051981161,47312.0,,88.0
3051991349,46800.0,,88.0
3051997912,46520.0,,88.0
3052042562,47312.0,,88.0
3052043810,62010.0,,88.41666666666667
3052071510,47312.0,,88.0
3052071903,47312.0,,88.0
3052075821,96112.0,,88.16666666666667
3052085047,85500.0,,
3052092155,42600.0,,89.5
3052096281,47312.0,,88.0
3052125236,46522.0,,88.0
3052135961,26410.0,,95.83333333333333
3052138537,26410.0,,95.83333333333333
3052143331,47312.0,,88.0
3052166858,47312.0,,88.0
3052181693,47919.0,,88.0
3052231389,47312.0,,88.0
3052249346,47312.0,,88.0
3052269702,47310.0,,88.0
3052287578,96110.0,,88.16666666666667
3052316823,46522.0,,88.0
3052323566,26410.0,,95.83333333333333
3052331955,56199.0,,82.58333333333333
3052367230,47910.0,,88.0
3052368544,47312.0,,88.0
3052371807,26410.0,,95.83333333333333
3052377586,46522.0,,88.0
3052388521,46510.0,,88.0
3052390648,34019.0,,95.83333333333333
3052442857,47312.0,,88.0
3052447401,47312.0,,88.0
3052452246,47310.0,,88.0
3052483877,46522.0,,88.0
3052511593,47312.0,,88.0
3052524730,47312.0,,88.0
3052531717,47312.0,,88.0
3052544468,61210.0,,88.41666666666667
3052552745,47312.0,,88.0
3052579948,42321.0,,89.5
3052590623,47911.0,,88.0
3052621690,47312.0,,88.0
3052625643,42321.0,,89.5
3052639133,26410.0,,95.83333333333333
3052648971,47312.0,,88.0
3052650822,47312.0,,88.0
3052655827,26410.0,,95.83333333333333
3052675876,47312.0,,88.0
3052687498,62010.0,,88.41666666666667
3052692176,47312.0,,88.0
3052738733,47312.0,,88.0
3052750436,42321.0,,89.5
3052751814,47312.0,,88.0
3052757405,42321.0,,89.5
3052770000,47312.0,,88.0
3052773730,47190.0,,88.0
3052835844,47312.0,,88.0
3052838972,47312.0,,88.0
3052844417,47312.0,,88.0
3052846036,46522.0,,88.0
3052892296,47312.0,,88.0
3052925421,47312.0,,88.0
3052927958,47312.0,,88.0
3052936947,47312.0,,88.0
3052940626,47312.0,,88.0
3052940868,47312.0,,88.0
3052952025,47312.0,,88.0
3052953121,47312.0,,88.0
3052966553,46522.0,,88.0
3052970815,41000.0,,89.5
3052979247,47312.0,,88.0
3052993216,47312.0,,88.0
3053022508,46522.0,,88.0
3053027347,46522.0,,88.0
3053034853,47910.0,,88.0
3053038975,47312.0,,88.0
3053050950,47312.0,,88.0
3053050964,47312.0,,88.0
